surface,menu,page,page_route,control_type,action,method,origin,normalized_path,query_fields,body_fields,parameter_sources,http_status,business_status,response_shape,auth_role,actual_side_effect,before_after_change,document_category,document_name,document_source,classification,currently_used,evidence,exception_blocked_scope,request_count
client,Filcoins,Earn Filcoins,/s-points-v2,button,daily task Go 4,GET,https://client-fat.filbet2025.com,/member/filcoin/balance,,,header:t<-authenticated-session,200,true,"{""type"":""object"",""fields"":[""data"",""status""]}",authenticated client session (t header),none observed,not applicable/read-only,client/member,代币余额 - felix,前台/商城/代币余额 - felix.bru,ACTIVE,yes,fat-client-network.json action=earn_filcoins__daily_task_go_4; records=609,,1
client,Filcoins,Earn Filcoins,/s-points-v2,button,daily task Go 4,GET,https://client-fat.filbet2025.com,/member/game/listRw,game_types|is_hot|is_new|page|page_size|query|sort|venues,,header:t<-authenticated-session;query:game_types|is_hot|is_new|page|page_size|query|sort|venues<-page/filter/pagination/default,200,true,"{""type"":""object"",""fields"":[""data"",""status""]}",authenticated client session (t header),none observed,not applicable/read-only,client/game,游戏查询语句组合-benjie,前台/游戏/游戏查询语句组合-benjie.bru,ACTIVE,yes,fat-client-network.json action=earn_filcoins__daily_task_go_4; records=642,,1
client,Filcoins,Earn Filcoins,/s-points-v2,button,daily task Go 4,GET,https://client-fat.filbet2025.com,/member/index,,,header:t<-authenticated-session,200,true,"{""type"":""object"",""fields"":[""data"",""status""]}",authenticated client session (t header),none observed,not applicable/read-only,client/game,首页缓存,前台/游戏/首页缓存.bru,ACTIVE,yes,fat-client-network.json action=earn_filcoins__daily_task_go_4; records=616,,1
client,Filcoins,Earn Filcoins,/s-points-v2,button,daily task Go 4,GET,https://client-fat.filbet2025.com,/member/materials/list,material_type_code|platform_code,,header:t<-authenticated-session;query:material_type_code|platform_code<-page/filter/pagination/default,200,true,"{""type"":""object"",""fields"":[""data"",""status""]}",authenticated client session (t header),none observed,not applicable/read-only,client/member,素材列表,前台/素材/素材列表.bru,ACTIVE,yes,fat-client-network.json action=earn_filcoins__daily_task_go_4; records=617|618|619,,3
client,Filcoins,Earn Filcoins,/s-points-v2,button,daily task Go 4,GET,https://client-fat.filbet2025.com,/member/message/popup_list,,,header:t<-authenticated-session,200,true,"{""type"":""object"",""fields"":[""data"",""status""]}",authenticated client session (t header),none observed,not applicable/read-only,client/member,获取弹窗站内信列表-todo,前台/站内信/获取弹窗站内信列表-todo.bru,ACTIVE,yes,fat-client-network.json action=earn_filcoins__daily_task_go_4; records=634,,1
client,Filcoins,Earn Filcoins,/s-points-v2,button,daily task Go 4,GET,https://client-fat.filbet2025.com,/member/v2/index,,,header:t<-authenticated-session,200,true,"{""type"":""object"",""fields"":[""data"",""status""]}",authenticated client session (t header),none observed,not applicable/read-only,client/game,首页缓存v2-owen,前台/游戏/首页缓存v2-owen.bru,ACTIVE,yes,fat-client-network.json action=earn_filcoins__daily_task_go_4; records=615|636,,2
client,Filcoins,Earn Filcoins,/s-points-v2,button,daily task Go 4,GET,https://client-fat.filbet2025.com,/promo/blindbox/detail,pid|ym,,header:t<-authenticated-session;query:pid|ym<-page/filter/pagination/default,200,true,"{""type"":""object"",""fields"":[""data"",""status""]}",authenticated client session (t header),none observed,not applicable/read-only,unknown/promo,获取盲盒详情 - felix,活动/盲盒/获取盲盒详情 - felix.bru,MISCLASSIFIED,yes,fat-client-network.json action=earn_filcoins__daily_task_go_4; records=628,,1
client,Filcoins,Earn Filcoins,/s-points-v2,button,daily task Go 4,GET,https://client-fat.filbet2025.com,/promo/blindbox/query/bonus,,,header:t<-authenticated-session,200,true,"{""type"":""object"",""fields"":[""data"",""status""]}",authenticated client session (t header),none observed,not applicable/read-only,unknown/promo,查询盲盒待领取记录,活动/盲盒/查询盲盒待领取记录.bru,MISCLASSIFIED,yes,fat-client-network.json action=earn_filcoins__daily_task_go_4; records=613,,1
client,Filcoins,Earn Filcoins,/s-points-v2,button,daily task Go 4,GET,https://client-fat.filbet2025.com,/promo/filpcard/detail,pid,,header:t<-authenticated-session;query:pid<-page/filter/pagination/default,200,true,"{""type"":""object"",""fields"":[""data"",""status""]}",authenticated client session (t header),none observed,not applicable/read-only,unknown/promo,活动详情,活动/王牌活动/活动详情.bru,MISCLASSIFIED,yes,fat-client-network.json action=earn_filcoins__daily_task_go_4; records=622|637,,2
client,Filcoins,Earn Filcoins,/s-points-v2,button,daily task Go 4,GET,https://client-fat.filbet2025.com,/promo/rotate/kyc/detail,,,header:t<-authenticated-session,200,true,"{""type"":""object"",""fields"":[""data"",""status""]}",authenticated client session (t header),none observed,not applicable/read-only,client/kyc,详情,活动/kyc送免费旋转/详情.bru,ACTIVE,yes,fat-client-network.json action=earn_filcoins__daily_task_go_4; records=630|631|640,,3
client,Filcoins,Earn Filcoins,/s-points-v2,button,daily task Go 4,GET,https://client-fat.filbet2025.com,/promo/slot/machine/detail,pid,,header:t<-authenticated-session;query:pid<-page/filter/pagination/default,200,true,"{""type"":""object"",""fields"":[""data"",""status""]}",authenticated client session (t header),none observed,not applicable/read-only,unknown/promo,实时滚动有效投注top100|实时滚动负盈利排行榜|排行榜详情,活动/老虎机排行榜/实时滚动有效投注top100.bru|活动/老虎机排行榜/实时滚动负盈利排行榜.bru|活动/老虎机排行榜/排行榜详情.bru,MISCLASSIFIED,yes,fat-client-network.json action=earn_filcoins__daily_task_go_4; records=635,,1
client,Filcoins,Earn Filcoins,/s-points-v2,button,daily task Go 4,GET,https://client-fat.filbet2025.com,/promo/task/daily/list,,,header:t<-authenticated-session,200,true,"{""type"":""object"",""fields"":[""data"",""status""]}",authenticated client session (t header),none observed,not applicable/read-only,client/promo,日常任务列表-seven,前台/任务中心/日常任务列表-seven.bru,ACTIVE,yes,fat-client-network.json action=earn_filcoins__daily_task_go_4; records=611|627,,2
client,Filcoins,Earn Filcoins,/s-points-v2,button,daily task Go 4,GET,https://client-fat.filbet2025.com,/promo/task/newbie/daily,,,header:t<-authenticated-session,200,true,"{""type"":""object"",""fields"":[""data"",""status""]}",authenticated client session (t header),none observed,not applicable/read-only,client/promo,签到任务详情-seven,前台/任务中心/签到任务详情-seven.bru,ACTIVE,yes,fat-client-network.json action=earn_filcoins__daily_task_go_4; records=612,,1
client,Filcoins,Earn Filcoins,/s-points-v2,button,daily task Go 4,GET,https://client-fat.filbet2025.com,/promo/task/newbie/list,,,header:t<-authenticated-session,200,true,"{""type"":""object"",""fields"":[""data"",""status""]}",authenticated client session (t header),none observed,not applicable/read-only,client/promo,新人任务列表-seven,前台/任务中心/新人任务列表-seven.bru,ACTIVE,yes,fat-client-network.json action=earn_filcoins__daily_task_go_4; records=610|626,,2
client,Filcoins,Earn Filcoins,/s-points-v2,button,daily task Go 4,GET,https://client-fat.filbet2025.com,/promo/turntable/detail,,,header:t<-authenticated-session,200,false,"{""type"":""object"",""fields"":[""data"",""status""]}",authenticated client session (t header),none observed,not applicable/read-only,unknown/promo,活动详情,活动/大转盘活动/活动详情.bru,ACTIVE_FAILED,yes,fat-client-network.json action=earn_filcoins__daily_task_go_4; records=623|638,business status false,2
client,Filcoins,Earn Filcoins,/s-points-v2,button,daily task Go 4,GET,https://client-fat.filbet2025.com,/promo/turntable/num,,,header:t<-authenticated-session,200,true,"{""type"":""object"",""fields"":[""data"",""status""]}",authenticated client session (t header),none observed,not applicable/read-only,unknown/promo,剩余次数,活动/大转盘活动/剩余次数.bru,MISCLASSIFIED,yes,fat-client-network.json action=earn_filcoins__daily_task_go_4; records=639,,1
client,Filcoins,Earn Filcoins,/s-points-v2,button,daily task Go 4,GET,https://client-fat.filbet2025.com,/promo/vip/sign/in/config,,,header:t<-authenticated-session,200,true,"{""type"":""object"",""fields"":[""data"",""status""]}",authenticated client session (t header),none observed,not applicable/read-only,client/promo,签到配置,活动/Vip/签到配置.bru,ACTIVE,yes,fat-client-network.json action=earn_filcoins__daily_task_go_4; records=614,,1
client,Filcoins,Earn Filcoins,/s-points-v2,button,daily task Go 4,POST,https://client-fat.filbet2025.com,/member/channel/trackclick,,,header:t<-authenticated-session,200,true,"{""type"":""object"",""fields"":[""data"",""status""]}",authenticated client session (t header),request emitted; no durable business change observed by this discovery action,no state identifier returned or persisted in sanitized evidence,client/member,渠道跟踪点击-todo,前台/渠道/渠道跟踪点击-todo.bru,ACTIVE,yes,fat-client-network.json action=earn_filcoins__daily_task_go_4; records=625,,1
client,Filcoins,Earn Filcoins,/s-points-v2,button,daily task Go 4,POST,https://web-pp6o4v.opoinstalljs.com,/web/pp6o4v/clientf/init2,av|channelCode|cv|hash|sh|sp|sw,,query:av|channelCode|cv|hash|sh|sp|sw<-page/filter/pagination/default,200,UNAVAILABLE,"""number""",guest or no auth header observed,request emitted; no durable business change observed by this discovery action,no state identifier returned or persisted in sanitized evidence,,,,THIRD_PARTY,yes,fat-client-network.json action=earn_filcoins__daily_task_go_4; records=641,,1
client,Filcoins,Earn Filcoins,/s-points-v2,button,daily task Go 4,POST,https://www.google-analytics.com,/g/collect,_eu|_p|_s|are|cid|dl|dma|dt|en|ep.page_env|frm|gcd|gtm|ngs|npa|pscdl|rcb|sct|seg|sid|sr|tag_exp|tfd|tid|uaa|uab|uafvl|uam|uamb|uap|uapv|uaw|ul|v,,query:_eu|_p|_s|are|cid|dl|dma|dt|en|ep.page_env|frm|gcd|gtm|ngs|npa|pscdl|rcb|sct|seg|sid|sr|tag_exp|tfd|tid|uaa|uab|uafvl|uam|uamb|uap|uapv|uaw|ul|v<-page/filter/pagination/default,204,UNAVAILABLE,"""null""",guest or no auth header observed,request emitted; no durable business change observed by this discovery action,no state identifier returned or persisted in sanitized evidence,,,,THIRD_PARTY,yes,fat-client-network.json action=earn_filcoins__daily_task_go_4; records=620,,1
client,Filcoins,Earn Filcoins,/s-points-v2,button,daily task Go 5,GET,https://client-fat.filbet2025.com,/finance/wallet,,,header:t<-authenticated-session,200,true,"{""type"":""object"",""fields"":[""data"",""status""]}",authenticated client session (t header),none observed,not applicable/read-only,client/finance,会员钱包-wesley,前台/财务/会员钱包-wesley.bru,ACTIVE,yes,fat-client-network.json action=earn_filcoins__daily_task_go_5; records=670,,1
client,Filcoins,Earn Filcoins,/s-points-v2,button,daily task Go 5,GET,https://client-fat.filbet2025.com,/member/buriedPoint/detailV2,ad_id,,header:t<-authenticated-session;query:ad_id<-page/filter/pagination/default,200,true,"{""type"":""object"",""fields"":[""data"",""status""]}",authenticated client session (t header),none observed,not applicable/read-only,client/member,埋点详情V2-todo,前台/埋点/埋点详情V2-todo.bru,ACTIVE,yes,fat-client-network.json action=earn_filcoins__daily_task_go_5; records=659,,1
client,Filcoins,Earn Filcoins,/s-points-v2,button,daily task Go 5,GET,https://client-fat.filbet2025.com,/member/detail,,,header:t<-authenticated-session,200,true,"{""type"":""object"",""fields"":[""data"",""status""]}",authenticated client session (t header),none observed,not applicable/read-only,client/member,获取会员信息-seven-aliang(20260424),前台/会员信息/获取会员信息-seven-aliang(20260424).bru,ACTIVE,yes,fat-client-network.json action=earn_filcoins__daily_task_go_5; records=662,,1
client,Filcoins,Earn Filcoins,/s-points-v2,button,daily task Go 5,GET,https://client-fat.filbet2025.com,/member/fav/list,page|page_size,,header:t<-authenticated-session;query:page|page_size<-page/filter/pagination/default,200,true,"{""type"":""object"",""fields"":[""data"",""status""]}",authenticated client session (t header),none observed,not applicable/read-only,client/game,游戏收藏列表-light,前台/游戏/游戏收藏列表-light.bru,ACTIVE,yes,fat-client-network.json action=earn_filcoins__daily_task_go_5; records=671,,1
client,Filcoins,Earn Filcoins,/s-points-v2,button,daily task Go 5,GET,https://client-fat.filbet2025.com,/member/fb/list,,,header:t<-authenticated-session,200,true,"{""type"":""object"",""fields"":[""data"",""status""]}",authenticated client session (t header),none observed,not applicable/read-only,client/member,三方登录列表,前台/三方登录/三方登录列表.bru,ACTIVE,yes,fat-client-network.json action=earn_filcoins__daily_task_go_5; records=667,,1
client,Filcoins,Earn Filcoins,/s-points-v2,button,daily task Go 5,GET,https://client-fat.filbet2025.com,/member/filcoin/balance,,,header:t<-authenticated-session,200,true,"{""type"":""object"",""fields"":[""data"",""status""]}",authenticated client session (t header),none observed,not applicable/read-only,client/member,代币余额 - felix,前台/商城/代币余额 - felix.bru,ACTIVE,yes,fat-client-network.json action=earn_filcoins__daily_task_go_5; records=647,,1
client,Filcoins,Earn Filcoins,/s-points-v2,button,daily task Go 5,GET,https://client-fat.filbet2025.com,/member/game/listRw,game_types|is_hot|is_new|page|page_size|query|sort|venues,,header:t<-authenticated-session;query:game_types|is_hot|is_new|page|page_size|query|sort|venues<-page/filter/pagination/default,200,true,"{""type"":""object"",""fields"":[""data"",""status""]}",authenticated client session (t header),none observed,not applicable/read-only,client/game,游戏查询语句组合-benjie,前台/游戏/游戏查询语句组合-benjie.bru,ACTIVE,yes,fat-client-network.json action=earn_filcoins__daily_task_go_5; records=680,,1
client,Filcoins,Earn Filcoins,/s-points-v2,button,daily task Go 5,GET,https://client-fat.filbet2025.com,/member/index,,,header:t<-authenticated-session,200,true,"{""type"":""object"",""fields"":[""data"",""status""]}",authenticated client session (t header),none observed,not applicable/read-only,client/game,首页缓存,前台/游戏/首页缓存.bru,ACTIVE,yes,fat-client-network.json action=earn_filcoins__daily_task_go_5; records=654,,1
client,Filcoins,Earn Filcoins,/s-points-v2,button,daily task Go 5,GET,https://client-fat.filbet2025.com,/member/materials/list,material_type_code|platform_code,,header:t<-authenticated-session;query:material_type_code|platform_code<-page/filter/pagination/default,200,true,"{""type"":""object"",""fields"":[""data"",""status""]}",authenticated client session (t header),none observed,not applicable/read-only,client/member,素材列表,前台/素材/素材列表.bru,ACTIVE,yes,fat-client-network.json action=earn_filcoins__daily_task_go_5; records=655|656|657,,3
client,Filcoins,Earn Filcoins,/s-points-v2,button,daily task Go 5,GET,https://client-fat.filbet2025.com,/member/message/popup_list,,,header:t<-authenticated-session,200,true,"{""type"":""object"",""fields"":[""data"",""status""]}",authenticated client session (t header),none observed,not applicable/read-only,client/member,获取弹窗站内信列表-todo,前台/站内信/获取弹窗站内信列表-todo.bru,ACTIVE,yes,fat-client-network.json action=earn_filcoins__daily_task_go_5; records=672,,1
client,Filcoins,Earn Filcoins,/s-points-v2,button,daily task Go 5,GET,https://client-fat.filbet2025.com,/member/v2/index,,,header:t<-authenticated-session,200,true,"{""type"":""object"",""fields"":[""data"",""status""]}",authenticated client session (t header),none observed,not applicable/read-only,client/game,首页缓存v2-owen,前台/游戏/首页缓存v2-owen.bru,ACTIVE,yes,fat-client-network.json action=earn_filcoins__daily_task_go_5; records=653|674,,2
client,Filcoins,Earn Filcoins,/s-points-v2,button,daily task Go 5,GET,https://client-fat.filbet2025.com,/promo/blindbox/detail,pid|ym,,header:t<-authenticated-session;query:pid|ym<-page/filter/pagination/default,200,true,"{""type"":""object"",""fields"":[""data"",""status""]}",authenticated client session (t header),none observed,not applicable/read-only,unknown/promo,获取盲盒详情 - felix,活动/盲盒/获取盲盒详情 - felix.bru,MISCLASSIFIED,yes,fat-client-network.json action=earn_filcoins__daily_task_go_5; records=664,,1
client,Filcoins,Earn Filcoins,/s-points-v2,button,daily task Go 5,GET,https://client-fat.filbet2025.com,/promo/blindbox/query/bonus,,,header:t<-authenticated-session,200,true,"{""type"":""object"",""fields"":[""data"",""status""]}",authenticated client session (t header),none observed,not applicable/read-only,unknown/promo,查询盲盒待领取记录,活动/盲盒/查询盲盒待领取记录.bru,MISCLASSIFIED,yes,fat-client-network.json action=earn_filcoins__daily_task_go_5; records=651,,1
client,Filcoins,Earn Filcoins,/s-points-v2,button,daily task Go 5,GET,https://client-fat.filbet2025.com,/promo/filpcard/detail,pid,,header:t<-authenticated-session;query:pid<-page/filter/pagination/default,200,true,"{""type"":""object"",""fields"":[""data"",""status""]}",authenticated client session (t header),none observed,not applicable/read-only,unknown/promo,活动详情,活动/王牌活动/活动详情.bru,MISCLASSIFIED,yes,fat-client-network.json action=earn_filcoins__daily_task_go_5; records=660|675,,2
client,Filcoins,Earn Filcoins,/s-points-v2,button,daily task Go 5,GET,https://client-fat.filbet2025.com,/promo/rotate/kyc/detail,,,header:t<-authenticated-session,200,true,"{""type"":""object"",""fields"":[""data"",""status""]}",authenticated client session (t header),none observed,not applicable/read-only,client/kyc,详情,活动/kyc送免费旋转/详情.bru,ACTIVE,yes,fat-client-network.json action=earn_filcoins__daily_task_go_5; records=668|669|678,,3
client,Filcoins,Earn Filcoins,/s-points-v2,button,daily task Go 5,GET,https://client-fat.filbet2025.com,/promo/slot/machine/detail,pid,,header:t<-authenticated-session;query:pid<-page/filter/pagination/default,200,true,"{""type"":""object"",""fields"":[""data"",""status""]}",authenticated client session (t header),none observed,not applicable/read-only,unknown/promo,实时滚动有效投注top100|实时滚动负盈利排行榜|排行榜详情,活动/老虎机排行榜/实时滚动有效投注top100.bru|活动/老虎机排行榜/实时滚动负盈利排行榜.bru|活动/老虎机排行榜/排行榜详情.bru,MISCLASSIFIED,yes,fat-client-network.json action=earn_filcoins__daily_task_go_5; records=673,,1
client,Filcoins,Earn Filcoins,/s-points-v2,button,daily task Go 5,GET,https://client-fat.filbet2025.com,/promo/task/daily/list,,,header:t<-authenticated-session,200,true,"{""type"":""object"",""fields"":[""data"",""status""]}",authenticated client session (t header),none observed,not applicable/read-only,client/promo,日常任务列表-seven,前台/任务中心/日常任务列表-seven.bru,ACTIVE,yes,fat-client-network.json action=earn_filcoins__daily_task_go_5; records=649|666,,2
client,Filcoins,Earn Filcoins,/s-points-v2,button,daily task Go 5,GET,https://client-fat.filbet2025.com,/promo/task/newbie/daily,,,header:t<-authenticated-session,200,true,"{""type"":""object"",""fields"":[""data"",""status""]}",authenticated client session (t header),none observed,not applicable/read-only,client/promo,签到任务详情-seven,前台/任务中心/签到任务详情-seven.bru,ACTIVE,yes,fat-client-network.json action=earn_filcoins__daily_task_go_5; records=650,,1
client,Filcoins,Earn Filcoins,/s-points-v2,button,daily task Go 5,GET,https://client-fat.filbet2025.com,/promo/task/newbie/list,,,header:t<-authenticated-session,200,true,"{""type"":""object"",""fields"":[""data"",""status""]}",authenticated client session (t header),none observed,not applicable/read-only,client/promo,新人任务列表-seven,前台/任务中心/新人任务列表-seven.bru,ACTIVE,yes,fat-client-network.json action=earn_filcoins__daily_task_go_5; records=648|665,,2
client,Filcoins,Earn Filcoins,/s-points-v2,button,daily task Go 5,GET,https://client-fat.filbet2025.com,/promo/turntable/detail,,,header:t<-authenticated-session,200,false,"{""type"":""object"",""fields"":[""data"",""status""]}",authenticated client session (t header),none observed,not applicable/read-only,unknown/promo,活动详情,活动/大转盘活动/活动详情.bru,ACTIVE_FAILED,yes,fat-client-network.json action=earn_filcoins__daily_task_go_5; records=661|676,business status false,2
client,Filcoins,Earn Filcoins,/s-points-v2,button,daily task Go 5,GET,https://client-fat.filbet2025.com,/promo/turntable/num,,,header:t<-authenticated-session,200,true,"{""type"":""object"",""fields"":[""data"",""status""]}",authenticated client session (t header),none observed,not applicable/read-only,unknown/promo,剩余次数,活动/大转盘活动/剩余次数.bru,MISCLASSIFIED,yes,fat-client-network.json action=earn_filcoins__daily_task_go_5; records=677,,1
client,Filcoins,Earn Filcoins,/s-points-v2,button,daily task Go 5,GET,https://client-fat.filbet2025.com,/promo/vip/sign/in/config,,,header:t<-authenticated-session,200,true,"{""type"":""object"",""fields"":[""data"",""status""]}",authenticated client session (t header),none observed,not applicable/read-only,client/promo,签到配置,活动/Vip/签到配置.bru,ACTIVE,yes,fat-client-network.json action=earn_filcoins__daily_task_go_5; records=652,,1
client,Filcoins,Earn Filcoins,/s-points-v2,button,daily task Go 5,POST,https://client-fat.filbet2025.com,/member/channel/trackclick,,,header:t<-authenticated-session,200,true,"{""type"":""object"",""fields"":[""data"",""status""]}",authenticated client session (t header),request emitted; no durable business change observed by this discovery action,no state identifier returned or persisted in sanitized evidence,client/member,渠道跟踪点击-todo,前台/渠道/渠道跟踪点击-todo.bru,ACTIVE,yes,fat-client-network.json action=earn_filcoins__daily_task_go_5; records=663,,1
client,Filcoins,Earn Filcoins,/s-points-v2,button,daily task Go 5,POST,https://web-pp6o4v.opoinstalljs.com,/web/pp6o4v/clientf/init2,av|channelCode|cv|hash|sh|sp|sw,,query:av|channelCode|cv|hash|sh|sp|sw<-page/filter/pagination/default,200,UNAVAILABLE,"""number""",guest or no auth header observed,request emitted; no durable business change observed by this discovery action,no state identifier returned or persisted in sanitized evidence,,,,THIRD_PARTY,yes,fat-client-network.json action=earn_filcoins__daily_task_go_5; records=679,,1
client,Filcoins,Earn Filcoins,/s-points-v2,button,daily task Go 5,POST,https://www.google-analytics.com,/g/collect,_eu|_p|_s|are|cid|dl|dma|dt|en|ep.page_env|frm|gcd|gtm|ngs|npa|pscdl|rcb|sct|seg|sid|sr|tag_exp|tfd|tid|uaa|uab|uafvl|uam|uamb|uap|uapv|uaw|ul|v,,query:_eu|_p|_s|are|cid|dl|dma|dt|en|ep.page_env|frm|gcd|gtm|ngs|npa|pscdl|rcb|sct|seg|sid|sr|tag_exp|tfd|tid|uaa|uab|uafvl|uam|uamb|uap|uapv|uaw|ul|v<-page/filter/pagination/default,204,UNAVAILABLE,"""null""",guest or no auth header observed,request emitted; no durable business change observed by this discovery action,no state identifier returned or persisted in sanitized evidence,,,,THIRD_PARTY,yes,fat-client-network.json action=earn_filcoins__daily_task_go_5; records=658,,1
client,Filcoins,Earn Filcoins,/s-points-v2,button,daily task Go 6,GET,https://client-fat.filbet2025.com,/finance/wallet,,,header:t<-authenticated-session,200,true,"{""type"":""object"",""fields"":[""data"",""status""]}",authenticated client session (t header),none observed,not applicable/read-only,client/finance,会员钱包-wesley,前台/财务/会员钱包-wesley.bru,ACTIVE,yes,fat-client-network.json action=earn_filcoins__daily_task_go_6; records=708|729,,2
client,Filcoins,Earn Filcoins,/s-points-v2,button,daily task Go 6,GET,https://client-fat.filbet2025.com,/member/bigprize/list,,,header:t<-authenticated-session,200,true,"{""type"":""object"",""fields"":[""data"",""status""]}",authenticated client session (t header),none observed,not applicable/read-only,client/member,爆奖列表,前台/爆奖信息/爆奖列表.bru,ACTIVE,yes,fat-client-network.json action=earn_filcoins__daily_task_go_6; records=724,,1
client,Filcoins,Earn Filcoins,/s-points-v2,button,daily task Go 6,GET,https://client-fat.filbet2025.com,/member/buriedPoint/detailV2,ad_id,,header:t<-authenticated-session;query:ad_id<-page/filter/pagination/default,200,true,"{""type"":""object"",""fields"":[""data"",""status""]}",authenticated client session (t header),none observed,not applicable/read-only,client/member,埋点详情V2-todo,前台/埋点/埋点详情V2-todo.bru,ACTIVE,yes,fat-client-network.json action=earn_filcoins__daily_task_go_6; records=700,,1
client,Filcoins,Earn Filcoins,/s-points-v2,button,daily task Go 6,GET,https://client-fat.filbet2025.com,/member/detail,,,header:t<-authenticated-session,200,true,"{""type"":""object"",""fields"":[""data"",""status""]}",authenticated client session (t header),none observed,not applicable/read-only,client/member,获取会员信息-seven-aliang(20260424),前台/会员信息/获取会员信息-seven-aliang(20260424).bru,ACTIVE,yes,fat-client-network.json action=earn_filcoins__daily_task_go_6; records=703,,1
client,Filcoins,Earn Filcoins,/s-points-v2,button,daily task Go 6,GET,https://client-fat.filbet2025.com,/member/fav/list,page|page_size,,header:t<-authenticated-session;query:page|page_size<-page/filter/pagination/default,200,true,"{""type"":""object"",""fields"":[""data"",""status""]}",authenticated client session (t header),none observed,not applicable/read-only,client/game,游戏收藏列表-light,前台/游戏/游戏收藏列表-light.bru,ACTIVE,yes,fat-client-network.json action=earn_filcoins__daily_task_go_6; records=709,,1
client,Filcoins,Earn Filcoins,/s-points-v2,button,daily task Go 6,GET,https://client-fat.filbet2025.com,/member/fb/list,,,header:t<-authenticated-session,200,true,"{""type"":""object"",""fields"":[""data"",""status""]}",authenticated client session (t header),none observed,not applicable/read-only,client/member,三方登录列表,前台/三方登录/三方登录列表.bru,ACTIVE,yes,fat-client-network.json action=earn_filcoins__daily_task_go_6; records=685,,1
client,Filcoins,Earn Filcoins,/s-points-v2,button,daily task Go 6,GET,https://client-fat.filbet2025.com,/member/filcoin/balance,,,header:t<-authenticated-session,200,true,"{""type"":""object"",""fields"":[""data"",""status""]}",authenticated client session (t header),none observed,not applicable/read-only,client/member,代币余额 - felix,前台/商城/代币余额 - felix.bru,ACTIVE,yes,fat-client-network.json action=earn_filcoins__daily_task_go_6; records=688,,1
client,Filcoins,Earn Filcoins,/s-points-v2,button,daily task Go 6,GET,https://client-fat.filbet2025.com,/member/home/sections,brand,,header:t<-authenticated-session;query:brand<-page/filter/pagination/default,200,true,"{""type"":""object"",""fields"":[""data"",""status""]}",authenticated client session (t header),none observed,not applicable/read-only,client/member,首页板块列表,前台/首页/首页板块列表.bru,ACTIVE,yes,fat-client-network.json action=earn_filcoins__daily_task_go_6; records=722,,1
client,Filcoins,Earn Filcoins,/s-points-v2,button,daily task Go 6,GET,https://client-fat.filbet2025.com,/member/index,,,header:t<-authenticated-session,200,true,"{""type"":""object"",""fields"":[""data"",""status""]}",authenticated client session (t header),none observed,not applicable/read-only,client/game,首页缓存,前台/游戏/首页缓存.bru,ACTIVE,yes,fat-client-network.json action=earn_filcoins__daily_task_go_6; records=695,,1
client,Filcoins,Earn Filcoins,/s-points-v2,button,daily task Go 6,GET,https://client-fat.filbet2025.com,/member/materials/list,material_type_code|platform_code,,header:t<-authenticated-session;query:material_type_code|platform_code<-page/filter/pagination/default,200,true,"{""type"":""object"",""fields"":[""data"",""status""]}",authenticated client session (t header),none observed,not applicable/read-only,client/member,素材列表,前台/素材/素材列表.bru,ACTIVE,yes,fat-client-network.json action=earn_filcoins__daily_task_go_6; records=696|697|698,,3
client,Filcoins,Earn Filcoins,/s-points-v2,button,daily task Go 6,GET,https://client-fat.filbet2025.com,/member/message/has_unread,,,header:t<-authenticated-session,200,true,"{""type"":""object"",""fields"":[""data"",""status""]}",authenticated client session (t header),none observed,not applicable/read-only,client/member,是否有未读信息-todo,前台/站内信/是否有未读信息-todo.bru,ACTIVE,yes,fat-client-network.json action=earn_filcoins__daily_task_go_6; records=727,,1
client,Filcoins,Earn Filcoins,/s-points-v2,button,daily task Go 6,GET,https://client-fat.filbet2025.com,/member/message/popup_list,,,header:t<-authenticated-session,200,true,"{""type"":""object"",""fields"":[""data"",""status""]}",authenticated client session (t header),none observed,not applicable/read-only,client/member,获取弹窗站内信列表-todo,前台/站内信/获取弹窗站内信列表-todo.bru,ACTIVE,yes,fat-client-network.json action=earn_filcoins__daily_task_go_6; records=710,,1
client,Filcoins,Earn Filcoins,/s-points-v2,button,daily task Go 6,GET,https://client-fat.filbet2025.com,/member/v2/index,,,header:t<-authenticated-session,200,true,"{""type"":""object"",""fields"":[""data"",""status""]}",authenticated client session (t header),none observed,not applicable/read-only,client/game,首页缓存v2-owen,前台/游戏/首页缓存v2-owen.bru,ACTIVE,yes,fat-client-network.json action=earn_filcoins__daily_task_go_6; records=694|712|723,,3
client,Filcoins,Earn Filcoins,/s-points-v2,button,daily task Go 6,GET,https://client-fat.filbet2025.com,/promo/blindbox/detail,pid|ym,,header:t<-authenticated-session;query:pid|ym<-page/filter/pagination/default,200,true,"{""type"":""object"",""fields"":[""data"",""status""]}",authenticated client session (t header),none observed,not applicable/read-only,unknown/promo,获取盲盒详情 - felix,活动/盲盒/获取盲盒详情 - felix.bru,MISCLASSIFIED,yes,fat-client-network.json action=earn_filcoins__daily_task_go_6; records=699,,1
